27904, 1.50928, 1.48875, 4.89708, 4.83832, 4.89066
28160, 1.49414, 1.47387, 4.87732, 4.83267, 4.85063
28416, 1.51621, 1.51056, 4.88733, 5.03666, 4.88656
28672, 1.52955, 1.50877, 4.98355, 5.0364, 5.02178
28928, 1.54289, 1.51723, 5.12647, 4.93351, 5.00305
29184, 1.55239, 1.52878, 5.06258, 5.00792, 5.11005
29440, 1.57856, 1.54315, 5.04589, 4.9466, 4.96507
29696, 1.58266, 1.55983, 5.14238, 5.05077, 5.14802
29952, 1.59498, 1.57112, 5.2132, 5.19806, 5.31917
30208, 1.61371, 1.58395, 5.24451, 5.26888, 5.11339
30464, 1.63501, 1.59986, 5.33431, 5.32789, 5.36895
30720, 1.63373, 1.61012, 5.30095, 5.38152, 5.40744
30976, 1.6735, 1.62038, 5.52624, 5.43028, 5.38896
31232, 1.66708, 1.64835, 5.39871, 5.2232, 5.31583
31488, 1.67735, 1.66144, 5.52239, 5.60501, 5.49725
31744, 1.69813, 1.664, 5.58987, 5.55935, 5.40615
32000, 1.70686, 1.67632, 5.67661, 5.48211, 5.70406
32256, 1.72174, 1.69043, 5.52393, 5.51315, 5.62375
32512, 1.73252, 1.71071, 5.63427, 5.69046, 5.57679
32768, 1.74304, 1.85491, 5.84673, 5.61759, 5.68892
33024, 1.761, 1.73713, 5.77847, 5.80362, 5.82799
33280, 1.76664, 1.75432, 5.89676, 5.76949, 5.73254
33536, 1.78024, 1.76023, 6.02481, 5.85751, 5.867
33792, 1.79923, 1.77485, 5.80439, 5.80978, 6.01377
34048, 1.81129, 1.79153, 5.95706, 5.80901, 5.88804
34304, 1.83797, 1.95652, 5.96963, 5.68405, 6.0094
34560, 1.87031, 1.96011, 6.05944, 5.91395, 6.02762
34816, 1.85594, 1.8331, 6.11024, 5.83877, 5.99529
35072, 1.86363, 1.83772, 6.16258, 6.04327, 6.14925
35328, 1.88057, 1.85619, 6.18953, 6.06047, 6.22417
35584, 1.89597, 1.87723, 6.24906, 6.26189, 6.27164
35840, 1.91187, 1.8875, 6.22905, 6.091, 6.27267
36096, 1.92163, 1.90238, 6.25881, 6.18004, 6.23597
36352, 1.94523, 1.91162, 6.39532, 6.40276, 6.31168
36608, 1.94318, 1.92496, 6.48821, 6.36325, 6.44536
36864, 1.96242, 1.92778, 6.56698, 6.54825, 6.47486
37120, 1.97782, 1.97731, 6.44125, 6.4918, 6.38917
37376, 1.99065, 1.9732, 6.63549, 6.35324, 6.53619
37632, 1.99655, 1.97448, 6.58341, 6.4723, 6.64216
37888, 2.04556, 2.00527, 6.8441, 6.53517, 6.59264
38144, 2.03478, 2.00964, 6.70759, 6.54722, 6.62266
38400, 2.06968, 2.03145, 6.81511, 6.65833, 6.66629
38656, 2.07738, 2.03401, 6.72864, 6.75686, 6.69528
38912, 2.07378, 2.04761, 7.04912, 6.85513, 6.83538
39168, 2.08943, 2.06608, 6.94033, 6.93494, 6.69605
39424, 2.09945, 2.08148, 7.02141, 6.71863, 6.8033
39680, 2.10483, 2.09098, 6.96855, 6.92159, 7.22309
39936, 2.12639, 2.10124, 7.11712, 7.10532, 7.0948
40192, 2.13998, 2.22261, 7.08607, 7.2236, 7.12764
40448, 2.15641, 2.1446, 7.22027, 7.11661, 7.11994
40704, 2.16821, 2.16077, 7.20616, 7.05322, 7.2526
40960, 2.18104, 2.16231, 7.21668, 7.13534, 7.38577
41216, 2.19259, 2.17026, 7.20898, 7.24336, 7.35215
41472, 2.21645, 2.19746, 7.33522, 7.32393, 7.39809
41728, 2.22697, 2.20439, 7.49148, 7.29339, 7.48892
41984, 2.23954, 2.21106, 7.31906, 7.492, 7.38346
42240, 2.25237, 2.2203, 7.4961, 7.54871, 7.41425
42496, 2.26725, 2.23826, 7.70164, 7.41938, 7.63108
42752, 2.28316, 2.24801, 7.55923, 7.531, 7.46121
43008, 2.30112, 2.2611, 7.41913, 7.38166, 7.45762
43264, 2.30138, 2.277, 7.68136, 7.58642, 7.59413
43520, 2.32217, 2.29574, 7.61003, 7.61055, 7.61722
43776, 2.3273, 2.30703, 7.74654, 7.70779, 7.80428
44032, 2.34962, 2.33115, 7.81993, 7.69343, 7.62312
44288, 2.36091, 2.33961, 7.84174, 7.75911, 7.81967
44544, 2.3663, 2.33782, 7.82916, 7.91589, 7.89536
44800, 2.40351, 2.40017, 7.98671, 7.82968, 7.90871
45056, 2.40505, 2.38016, 7.7722, 8.00134, 8.05137
45312, 2.41634, 2.42712, 7.96028, 7.9141, 7.91204
45568, 2.48023, 2.39658, 8.2374, 8.09884, 8.26512
45824, 2.44533, 2.45842, 8.21559, 7.97131, 8.00698
46080, 2.45482, 2.46047, 8.14298, 7.95977, 7.98928
46336, 2.48587, 2.45277, 8.2451, 8.18583, 8.04316
46592, 2.481, 2.48818, 8.23252, 8.03957, 8.08781
46848, 2.50076, 2.48253, 8.36288, 8.26537, 8.07139
47104, 2.5082, 2.5218, 8.15427, 8.39059, 8.51273
47360, 2.52385, 2.51589, 8.25254, 8.25973, 8.10577
47616, 2.54591, 2.52795, 8.17864, 8.02648, 8.41907
47872, 2.55592, 2.51872, 8.59201, 8.51581, 8.38623
48128, 2.56901, 2.56336, 8.48322, 8.44678, 8.52555
48384, 2.57927, 2.56285, 8.53813, 8.68926, 8.55481
48640, 2.59954, 2.59826, 8.69208, 8.74084, 8.67027
48896, 2.59954, 2.59261, 8.65539, 8.61896, 8.58303
49152, 2.6057, 2.65086, 8.66951, 8.7044, 8.7393
49408, 2.64342, 2.6329, 8.73417, 8.56251, 8.66668
49664, 2.77454, 2.64701, 8.95278, 8.6595, 8.75238
49920, 2.65625, 2.67011, 8.80422, 8.73494, 8.69157
50176, 2.6737, 2.66882, 8.73981, 8.56764, 8.4478
50432, 2.72476, 2.64393, 9.01463, 8.95637, 8.88453
50688, 2.69756, 2.67626, 9.04413, 8.83372, 8.84014
50944, 2.74862, 2.69449, 9.04772, 8.80704, 9.01924
51200, 2.75555, 2.73836, 9.04234, 9.02078, 8.8599
51456, 2.74914, 2.99008, 9.03335, 8.97074, 8.98434
51712, 2.75452, 2.74016, 9.30457, 9.0508, 9.03797
51968, 2.76299, 2.76915, 9.07338, 8.96279, 9.17448
52224, 2.78403, 2.79276, 9.23888, 9.00743, 9.24992
52480, 2.79558, 2.76864, 9.0798, 9.05414, 9.17371
52736, 2.81457, 2.78378, 9.15395, 9.06466, 9.06774
52992, 2.82304, 2.83407, 9.21605, 9.18089, 9.22298
53248, 2.84408, 2.81765, 9.51934, 9.16063, 9.29174
53504, 2.85844, 2.83381, 9.47495, 9.40926, 9.3251
53760, 2.86691, 2.8392, 9.34486, 9.43954, 9.41158
54016, 2.89129, 2.84536, 9.39643, 9.24401, 9.32767
54272, 2.89001, 2.90027, 9.49548, 9.45571, 9.59683
54528, 2.91105, 2.89206, 9.69946, 9.47341, 9.31868
54784, 2.92849, 2.89873, 9.69485, 9.52858, 9.55244
55040, 2.93414, 2.89873, 9.51832, 9.62428, 9.61659
55296, 2.94492, 2.91361, 9.63866, 9.65867, 9.4421
55552, 2.98469, 2.91336, 9.73513, 9.59375, 9.78106
55808, 2.97802, 2.93388, 9.71872, 9.71589, 9.67432
56064, 2.98161, 2.94132, 9.91989, 9.92861, 9.52345
56320, 3.00265, 2.98802, 10.0874, 9.97556, 9.92732
56576, 3.01266, 2.99777, 10.0928, 9.79338, 9.90962
56832, 3.04294, 3.0278, 9.79287, 9.68767, 9.62813
57088, 3.04576, 3.01933, 10.207, 10.0931, 10.1108
57344, 3.05269, 3.02651, 9.92014, 10.1598, 10.1467
57600, 3.07218, 3.03652, 10.3225, 9.73488, 10.2624
57856, 3.12273, 3.08014, 10.1352, 9.87472, 9.8098
58112, 3.10965, 3.05346, 10.1285, 10.0959, 9.96864
58368, 3.70161, 3.53149, 10.2747, 10.2368, 9.97428
58624, 3.13736, 3.07834, 10.4292, 10.2296, 10.2073
58880, 3.13916, 3.09092, 10.2673, 10.089, 10.2953
59136, 3.19766, 3.10837, 10.6004, 10.1801, 10.1575
59392, 3.16302, 3.1212, 10.2265, 10.1595, 10.2558
59648, 3.2051, 3.12402, 10.2391, 10.2409, 9.83572
59904, 3.19843, 3.16481, 10.061, 10.1239, 10.4831
60160, 3.26309, 3.2808, 10.5624, 10.0194, 10.0725
60416, 3.21921, 3.17944, 10.5904, 10.2062, 10.915
60672, 3.22409, 3.19792, 10.5516, 10.5431, 10.4249
60928, 3.24949, 3.20202, 10.2776, 10.1508, 10.351
61184, 3.26797, 3.26489, 10.5352, 10.2511, 10.3227
61440, 3.28439, 3.22563, 10.7482, 10.5521, 10.8236
61696, 3.3588, 3.23949, 10.5416, 10.3987, 10.8416
61952, 3.30774, 3.25026, 10.9858, 10.4844, 10.7995
62208, 3.31005, 3.48761, 11.0296, 10.7469, 10.887
62464, 3.38831, 3.29594, 11.1485, 11.0951, 10.4497
62720, 3.33622, 3.44681, 10.7494, 10.5462, 10.5706
62976, 3.35059, 3.30697, 11.1012, 10.7233, 10.821
63232, 3.36316, 3.34135, 10.9994, 10.9809, 11.1662
63488, 3.40191, 3.33622, 11.2195, 11.0533, 11.0509
63744, 3.39241, 3.35957, 11.2888, 10.8505, 10.9919
64000, 3.41423, 3.37215, 11.2249, 11.1936, 11.4348
64256, 3.42859, 3.3842, 11.1977, 10.8357, 10.8505
64512, 3.47298, 3.40447, 11.4084, 10.9278, 11.2295
64768, 3.51738, 3.50249, 11.5344, 10.9522, 11.4004
65024, 3.4735, 3.41089, 11.1633, 10.9478, 11.314
65280, 3.48171, 3.42526, 11.4435, 11.4748, 11.3057
65536, 3.48735, 3.45426, 11.5403, 11.4787, 11.3073
